Date,Regroupement,Croisement,Nom,psi_quo_pos_n
2024-02-28,Région,RSS07,07 - Outaouais,3
2024-02-28,Région,RSS08,08 - Abitibi-Témiscamingue,5
2024-02-28,Région,RSS09,09 - Côte-Nord,0
2024-02-28,Région,RSS10,10 - Nord-du-Québec,0
2024-02-28,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0
2024-02-28,Région,RSS12,12 - Chaudière-Appalaches,11
2024-02-28,Région,RSS13,13 - Laval,3
2024-02-28,Région,RSS14,14 - Lanaudière,11
2024-02-28,Région,RSS15,15 - Laurentides,9
2024-02-28,Région,RSS16,16 - Montérégie,26
2024-02-28,Région,RSS17,17 - Nunavik,0
2024-02-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-02-28,Région,RSS00,Inconnu,3
2024-02-28,Région,RSS98,Hors Québec,0
2024-02-28,Région,RSS99,Ensemble du Québec,116
2024-02-28,Groupe de région,REG01,Montréal et Laval,19
2024-02-28,Groupe de région,REG02,Ceinture de Montréal,24
2024-02-28,Groupe de région,REG03,Autres régions,70
2024-02-28,Groupe de région,REG00,Inconnu,3
2024-02-28,Groupe de région,REG98,Hors Québec,0
2024-02-28,Groupe d'âge,0_9,0-9 ans,6
2024-02-28,Groupe d'âge,10_19,10-19 ans,2
2024-02-28,Groupe d'âge,20_29,20-29 ans,7
2024-02-28,Groupe d'âge,30_39,30-39 ans,9
2024-02-28,Groupe d'âge,40_49,40-49 ans,15
2024-02-28,Groupe d'âge,50_59,50-59 ans,7
2024-02-28,Groupe d'âge,60_69,60-69 ans,14
2024-02-28,Groupe d'âge,70_79,70-79 ans,25
2024-02-28,Groupe d'âge,80_89,80-89 ans,23
2024-02-28,Groupe d'âge,90_,90 ans et plus,6
2024-02-28,Groupe d'âge,INC,Inconnu,2
2024-02-28,Groupe d'âge,TOT,Total,116
2024-02-28,Sexe,MASC,Masculin,44
2024-02-28,Sexe,FEM,Féminin,69
2024-02-28,Sexe,INC,Inconnu,3
2024-02-28,Sexe,TOT,Total,116
2024-02-29,Région,RSS01,01 - Bas-Saint-Laurent,6
2024-02-29,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,9
2024-02-29,Région,RSS03,03 - Capitale-Nationale,7
2024-02-29,Région,RSS04,04 - Mauricie et Centre-du-Québec,6
2024-02-29,Région,RSS05,05 - Estrie,4
2024-02-29,Région,RSS06,06 - Montréal,21
2024-02-29,Région,RSS07,07 - Outaouais,2
2024-02-29,Région,RSS08,08 - Abitibi-Témiscamingue,6
2024-02-29,Région,RSS09,09 - Côte-Nord,0
2024-02-29,Région,RSS10,10 - Nord-du-Québec,0
2024-02-29,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0
2024-02-29,Région,RSS12,12 - Chaudière-Appalaches,14
2024-02-29,Région,RSS13,13 - Laval,4
2024-02-29,Région,RSS14,14 - Lanaudière,6
2024-02-29,Région,RSS15,15 - Laurentides,9
2024-02-29,Région,RSS16,16 - Montérégie,20
2024-02-29,Région,RSS17,17 - Nunavik,0
2024-02-29,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-02-29,Région,RSS00,Inconnu,1
2024-02-29,Région,RSS98,Hors Québec,0
2024-02-29,Région,RSS99,Ensemble du Québec,115
2024-02-29,Groupe de région,REG01,Montréal et Laval,25
2024-02-29,Groupe de région,REG02,Ceinture de Montréal,19
2024-02-29,Groupe de région,REG03,Autres régions,70
2024-02-29,Groupe de région,REG00,Inconnu,1
2024-02-29,Groupe de région,REG98,Hors Québec,0
2024-02-29,Groupe d'âge,0_9,0-9 ans,4
2024-02-29,Groupe d'âge,10_19,10-19 ans,4
2024-02-29,Groupe d'âge,20_29,20-29 ans,9
2024-02-29,Groupe d'âge,30_39,30-39 ans,10
2024-02-29,Groupe d'âge,40_49,40-49 ans,13
2024-02-29,Groupe d'âge,50_59,50-59 ans,9
2024-02-29,Groupe d'âge,60_69,60-69 ans,14
2024-02-29,Groupe d'âge,70_79,70-79 ans,20
2024-02-29,Groupe d'âge,80_89,80-89 ans,22
2024-02-29,Groupe d'âge,90_,90 ans et plus,9
2024-02-29,Groupe d'âge,INC,Inconnu,1
2024-02-29,Groupe d'âge,TOT,Total,115
2024-02-29,Sexe,MASC,Masculin,39
2024-02-29,Sexe,FEM,Féminin,74
2024-02-29,Sexe,INC,Inconnu,2
2024-02-29,Sexe,TOT,Total,115
2024-03-01,Région,RSS01,01 - Bas-Saint-Laurent,6
2024-03-01,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,4
2024-03-01,Région,RSS03,03 - Capitale-Nationale,4
2024-03-01,Région,RSS04,04 - Mauricie et Centre-du-Québec,2
2024-03-01,Région,RSS05,05 - Estrie,2
2024-03-01,Région,RSS06,06 - Montréal,15
2024-03-01,Région,RSS07,07 - Outaouais,1
2024-03-01,Région,RSS08,08 - Abitibi-Témiscamingue,1
2024-03-01,Région,RSS09,09 - Côte-Nord,1
2024-03-01,Région,RSS10,10 - Nord-du-Québec,1
2024-03-01,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,2
2024-03-01,Région,RSS12,12 - Chaudière-Appalaches,15
2024-03-01,Région,RSS13,13 - Laval,6
2024-03-01,Région,RSS14,14 - Lanaudière,6
2024-03-01,Région,RSS15,15 - Laurentides,8
2024-03-01,Région,RSS16,16 - Montérégie,29
2024-03-01,Région,RSS17,17 - Nunavik,0
2024-03-01,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-01,Région,RSS00,Inconnu,0
2024-03-01,Région,RSS98,Hors Québec,0
2024-03-01,Région,RSS99,Ensemble du Québec,103
2024-03-01,Groupe de région,REG01,Montréal et Laval,21
2024-03-01,Groupe de région,REG02,Ceinture de Montréal,18
2024-03-01,Groupe de région,REG03,Autres régions,64
2024-03-01,Groupe de région,REG00,Inconnu,0
2024-03-01,Groupe de région,REG98,Hors Québec,0
2024-03-01,Groupe d'âge,0_9,0-9 ans,5
2024-03-01,Groupe d'âge,10_19,10-19 ans,2
2024-03-01,Groupe d'âge,20_29,20-29 ans,8
2024-03-01,Groupe d'âge,30_39,30-39 ans,7
2024-03-01,Groupe d'âge,40_49,40-49 ans,11
2024-03-01,Groupe d'âge,50_59,50-59 ans,12
2024-03-01,Groupe d'âge,60_69,60-69 ans,11
2024-03-01,Groupe d'âge,70_79,70-79 ans,16
2024-03-01,Groupe d'âge,80_89,80-89 ans,21
2024-03-01,Groupe d'âge,90_,90 ans et plus,9
2024-03-01,Groupe d'âge,INC,Inconnu,1
2024-03-01,Groupe d'âge,TOT,Total,103
2024-03-01,Sexe,MASC,Masculin,33
2024-03-01,Sexe,FEM,Féminin,69
2024-03-01,Sexe,INC,Inconnu,1
2024-03-01,Sexe,TOT,Total,103
2024-03-02,Région,RSS01,01 - Bas-Saint-Laurent,2
2024-03-02,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,3
2024-03-02,Région,RSS03,03 - Capitale-Nationale,8
2024-03-02,Région,RSS04,04 - Mauricie et Centre-du-Québec,3
2024-03-02,Région,RSS05,05 - Estrie,4
2024-03-02,Région,RSS06,06 - Montréal,16
2024-03-02,Région,RSS07,07 - Outaouais,0
2024-03-02,Région,RSS08,08 - Abitibi-Témiscamingue,2
2024-03-02,Région,RSS09,09 - Côte-Nord,2
2024-03-02,Région,RSS10,10 - Nord-du-Québec,2
2024-03-02,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0
2024-03-02,Région,RSS12,12 - Chaudière-Appalaches,11
2024-03-02,Région,RSS13,13 - Laval,1
2024-03-02,Région,RSS14,14 - Lanaudière,6
2024-03-02,Région,RSS15,15 - Laurentides,4
2024-03-02,Région,RSS16,16 - Montérégie,11
2024-03-02,Région,RSS17,17 - Nunavik,0
2024-03-02,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1
2024-03-02,Région,RSS00,Inconnu,0
2024-03-02,Région,RSS98,Hors Québec,0
2024-03-02,Région,RSS99,Ensemble du Québec,76
2024-03-02,Groupe de région,REG01,Montréal et Laval,17
2024-03-02,Groupe de région,REG02,Ceinture de Montréal,10
2024-03-02,Groupe de région,REG03,Autres régions,49
2024-03-02,Groupe de région,REG00,Inconnu,0
2024-03-02,Groupe de région,REG98,Hors Québec,0
2024-03-02,Groupe d'âge,0_9,0-9 ans,2
2024-03-02,Groupe d'âge,10_19,10-19 ans,2
2024-03-02,Groupe d'âge,20_29,20-29 ans,4
2024-03-02,Groupe d'âge,30_39,30-39 ans,4
2024-03-02,Groupe d'âge,40_49,40-49 ans,11
2024-03-02,Groupe d'âge,50_59,50-59 ans,5
2024-03-02,Groupe d'âge,60_69,60-69 ans,12
2024-03-02,Groupe d'âge,70_79,70-79 ans,16
2024-03-02,Groupe d'âge,80_89,80-89 ans,15
2024-03-02,Groupe d'âge,90_,90 ans et plus,5
2024-03-02,Groupe d'âge,INC,Inconnu,0
2024-03-02,Groupe d'âge,TOT,Total,76
2024-03-02,Sexe,MASC,Masculin,29
2024-03-02,Sexe,FEM,Féminin,47
2024-03-02,Sexe,INC,Inconnu,0
2024-03-02,Sexe,TOT,Total,76
2024-03-03,Région,RSS01,01 - Bas-Saint-Laurent,4
2024-03-03,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,3
2024-03-03,Région,RSS03,03 - Capitale-Nationale,4
2024-03-03,Région,RSS04,04 - Mauricie et Centre-du-Québec,2
2024-03-03,Région,RSS05,05 - Estrie,6
2024-03-03,Région,RSS06,06 - Montréal,5
2024-03-03,Région,RSS07,07 - Outaouais,2
2024-03-03,Région,RSS08,08 - Abitibi-Témiscamingue,0
2024-03-03,Région,RSS09,09 - Côte-Nord,1
2024-03-03,Région,RSS10,10 - Nord-du-Québec,0
2024-03-03,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0
2024-03-03,Région,RSS12,12 - Chaudière-Appalaches,6
2024-03-03,Région,RSS13,13 - Laval,1
2024-03-03,Région,RSS14,14 - Lanaudière,4
2024-03-03,Région,RSS15,15 - Laurentides,7
2024-03-03,Région,RSS16,16 - Montérégie,11
2024-03-03,Région,RSS17,17 - Nunavik,0
2024-03-03,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-03,Région,RSS00,Inconnu,0
2024-03-03,Région,RSS98,Hors Québec,0
2024-03-03,Région,RSS99,Ensemble du Québec,56
2024-03-03,Groupe de région,REG01,Montréal et Laval,6
2024-03-03,Groupe de région,REG02,Ceinture de Montréal,10
2024-03-03,Groupe de région,REG03,Autres régions,40
2024-03-03,Groupe de région,REG00,Inconnu,0
2024-03-03,Groupe de région,REG98,Hors Québec,0
2024-03-03,Groupe d'âge,0_9,0-9 ans,4
2024-03-03,Groupe d'âge,10_19,10-19 ans,0
2024-03-03,Groupe d'âge,20_29,20-29 ans,5
2024-03-03,Groupe d'âge,30_39,30-39 ans,4
2024-03-03,Groupe d'âge,40_49,40-49 ans,7
2024-03-03,Groupe d'âge,50_59,50-59 ans,6
2024-03-03,Groupe d'âge,60_69,60-69 ans,8
2024-03-03,Groupe d'âge,70_79,70-79 ans,6
2024-03-03,Groupe d'âge,80_89,80-89 ans,13
2024-03-03,Groupe d'âge,90_,90 ans et plus,3
2024-03-03,Groupe d'âge,INC,Inconnu,0
2024-03-03,Groupe d'âge,TOT,Total,56
2024-03-03,Sexe,MASC,Masculin,24
2024-03-03,Sexe,FEM,Féminin,32
2024-03-03,Sexe,INC,Inconnu,0
2024-03-03,Sexe,TOT,Total,56
2024-03-04,Région,RSS01,01 - Bas-Saint-Laurent,1
2024-03-04,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,8
2024-03-04,Région,RSS03,03 - Capitale-Nationale,13
2024-03-04,Région,RSS04,04 - Mauricie et Centre-du-Québec,3
2024-03-04,Région,RSS05,05 - Estrie,5
2024-03-04,Région,RSS06,06 - Montréal,15
2024-03-04,Région,RSS07,07 - Outaouais,8
2024-03-04,Région,RSS08,08 - Abitibi-Témiscamingue,1
2024-03-04,Région,RSS09,09 - Côte-Nord,0
2024-03-04,Région,RSS10,10 - Nord-du-Québec,0
2024-03-04,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,1
2024-03-04,Région,RSS12,12 - Chaudière-Appalaches,7
2024-03-04,Région,RSS13,13 - Laval,4
2024-03-04,Région,RSS14,14 - Lanaudière,14
2024-03-04,Région,RSS15,15 - Laurentides,6
2024-03-04,Région,RSS16,16 - Montérégie,11
2024-03-04,Région,RSS17,17 - Nunavik,0
2024-03-04,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1
2024-03-04,Région,RSS00,Inconnu,0
2024-03-04,Région,RSS98,Hors Québec,0
2024-03-04,Région,RSS99,Ensemble du Québec,98
2024-03-04,Groupe de région,REG01,Montréal et Laval,19
2024-03-04,Groupe de région,REG02,Ceinture de Montréal,21
2024-03-04,Groupe de région,REG03,Autres régions,58
2024-03-04,Groupe de région,REG00,Inconnu,0
2024-03-04,Groupe de région,REG98,Hors Québec,0
2024-03-04,Groupe d'âge,0_9,0-9 ans,1
2024-03-04,Groupe d'âge,10_19,10-19 ans,0
2024-03-04,Groupe d'âge,20_29,20-29 ans,4
2024-03-04,Groupe d'âge,30_39,30-39 ans,16
2024-03-04,Groupe d'âge,40_49,40-49 ans,8
2024-03-04,Groupe d'âge,50_59,50-59 ans,10
2024-03-04,Groupe d'âge,60_69,60-69 ans,17
2024-03-04,Groupe d'âge,70_79,70-79 ans,15
2024-03-04,Groupe d'âge,80_89,80-89 ans,15
2024-03-04,Groupe d'âge,90_,90 ans et plus,12
2024-03-04,Groupe d'âge,INC,Inconnu,0
2024-03-04,Groupe d'âge,TOT,Total,98
2024-03-04,Sexe,MASC,Masculin,32
2024-03-04,Sexe,FEM,Féminin,66
2024-03-04,Sexe,INC,Inconnu,0
2024-03-04,Sexe,TOT,Total,98
2024-03-05,Région,RSS01,01 - Bas-Saint-Laurent,6
2024-03-05,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,10
2024-03-05,Région,RSS03,03 - Capitale-Nationale,5
2024-03-05,Région,RSS04,04 - Mauricie et Centre-du-Québec,7
2024-03-05,Région,RSS05,05 - Estrie,4
2024-03-05,Région,RSS06,06 - Montréal,19
2024-03-05,Région,RSS07,07 - Outaouais,2
2024-03-05,Région,RSS08,08 - Abitibi-Témiscamingue,1
2024-03-05,Région,RSS09,09 - Côte-Nord,0
2024-03-05,Région,RSS10,10 - Nord-du-Québec,0
2024-03-05,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0
2024-03-05,Région,RSS12,12 - Chaudière-Appalaches,3
2024-03-05,Région,RSS13,13 - Laval,6
2024-03-05,Région,RSS14,14 - Lanaudière,4
2024-03-05,Région,RSS15,15 - Laurentides,5
2024-03-05,Région,RSS16,16 - Montérégie,27
2024-03-05,Région,RSS17,17 - Nunavik,0
2024-03-05,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-05,Région,RSS00,Inconnu,0
2024-03-05,Région,RSS98,Hors Québec,0
2024-03-05,Région,RSS99,Ensemble du Québec,99
2024-03-05,Groupe de région,REG01,Montréal et Laval,25
2024-03-05,Groupe de région,REG02,Ceinture de Montréal,15
2024-03-05,Groupe de région,REG03,Autres régions,59
2024-03-05,Groupe de région,REG00,Inconnu,0
2024-03-05,Groupe de région,REG98,Hors Québec,0
2024-03-05,Groupe d'âge,0_9,0-9 ans,4
2024-03-05,Groupe d'âge,10_19,10-19 ans,1
2024-03-05,Groupe d'âge,20_29,20-29 ans,9
2024-03-05,Groupe d'âge,30_39,30-39 ans,7
2024-03-05,Groupe d'âge,40_49,40-49 ans,8
2024-03-05,Groupe d'âge,50_59,50-59 ans,14
2024-03-05,Groupe d'âge,60_69,60-69 ans,12
2024-03-05,Groupe d'âge,70_79,70-79 ans,20
2024-03-05,Groupe d'âge,80_89,80-89 ans,15
2024-03-05,Groupe d'âge,90_,90 ans et plus,9
2024-03-05,Groupe d'âge,INC,Inconnu,0
2024-03-05,Groupe d'âge,TOT,Total,99
2024-03-05,Sexe,MASC,Masculin,34
2024-03-05,Sexe,FEM,Féminin,65
2024-03-05,Sexe,INC,Inconnu,0
2024-03-05,Sexe,TOT,Total,99
2024-03-06,Région,RSS01,01 - Bas-Saint-Laurent,3
2024-03-06,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,2
2024-03-06,Région,RSS03,03 - Capitale-Nationale,4
2024-03-06,Région,RSS04,04 - Mauricie et Centre-du-Québec,1
2024-03-06,Région,RSS05,05 - Estrie,8
2024-03-06,Région,RSS06,06 - Montréal,9
2024-03-06,Région,RSS07,07 - Outaouais,4
2024-03-06,Région,RSS08,08 - Abitibi-Témiscamingue,5
2024-03-06,Région,RSS09,09 - Côte-Nord,1
2024-03-06,Région,RSS10,10 - Nord-du-Québec,2
2024-03-06,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,1
2024-03-06,Région,RSS12,12 - Chaudière-Appalaches,4
2024-03-06,Région,RSS13,13 - Laval,6
2024-03-06,Région,RSS14,14 - Lanaudière,12
2024-03-06,Région,RSS15,15 - Laurentides,6
2024-03-06,Région,RSS16,16 - Montérégie,17
2024-03-06,Région,RSS17,17 - Nunavik,0
2024-03-06,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,2
2024-03-06,Région,RSS00,Inconnu,0
2024-03-06,Région,RSS98,Hors Québec,0
2024-03-06,Région,RSS99,Ensemble du Québec,87
2024-03-06,Groupe de région,REG01,Montréal et Laval,15
2024-03-06,Groupe de région,REG02,Ceinture de Montréal,20
2024-03-06,Groupe de région,REG03,Autres régions,52
2024-03-06,Groupe de région,REG00,Inconnu,0
2024-03-06,Groupe de région,REG98,Hors Québec,0
2024-03-06,Groupe d'âge,0_9,0-9 ans,0
2024-03-06,Groupe d'âge,10_19,10-19 ans,3
2024-03-06,Groupe d'âge,20_29,20-29 ans,11
2024-03-06,Groupe d'âge,30_39,30-39 ans,5
2024-03-06,Groupe d'âge,40_49,40-49 ans,9
2024-03-06,Groupe d'âge,50_59,50-59 ans,12
2024-03-06,Groupe d'âge,60_69,60-69 ans,9
2024-03-06,Groupe d'âge,70_79,70-79 ans,9
2024-03-06,Groupe d'âge,80_89,80-89 ans,22
2024-03-06,Groupe d'âge,90_,90 ans et plus,7
2024-03-06,Groupe d'âge,INC,Inconnu,0
2024-03-06,Groupe d'âge,TOT,Total,87
2024-03-06,Sexe,MASC,Masculin,35
2024-03-06,Sexe,FEM,Féminin,52
2024-03-06,Sexe,INC,Inconnu,0
2024-03-06,Sexe,TOT,Total,87
2024-03-07,Région,RSS01,01 - Bas-Saint-Laurent,5
2024-03-07,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,5
2024-03-07,Région,RSS03,03 - Capitale-Nationale,6
2024-03-07,Région,RSS04,04 - Mauricie et Centre-du-Québec,2
2024-03-07,Région,RSS05,05 - Estrie,2
2024-03-07,Région,RSS06,06 - Montréal,12
2024-03-07,Région,RSS07,07 - Outaouais,3
2024-03-07,Région,RSS08,08 - Abitibi-Témiscamingue,0
2024-03-07,Région,RSS09,09 - Côte-Nord,0
2024-03-07,Région,RSS10,10 - Nord-du-Québec,0
2024-03-07,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,1
2024-03-07,Région,RSS12,12 - Chaudière-Appalaches,5
2024-03-07,Région,RSS13,13 - Laval,2
2024-03-07,Région,RSS14,14 - Lanaudière,3
2024-03-07,Région,RSS15,15 - Laurentides,3
2024-03-07,Région,RSS16,16 - Montérégie,16
2024-03-07,Région,RSS17,17 - Nunavik,0
2024-03-07,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-07,Région,RSS00,Inconnu,3
2024-03-07,Région,RSS98,Hors Québec,0
2024-03-07,Région,RSS99,Ensemble du Québec,68
2024-03-07,Groupe de région,REG01,Montréal et Laval,14
2024-03-07,Groupe de région,REG02,Ceinture de Montréal,10
2024-03-07,Groupe de région,REG03,Autres régions,41
2024-03-07,Groupe de région,REG00,Inconnu,3
2024-03-07,Groupe de région,REG98,Hors Québec,0
2024-03-07,Groupe d'âge,0_9,0-9 ans,4
2024-03-07,Groupe d'âge,10_19,10-19 ans,2
2024-03-07,Groupe d'âge,20_29,20-29 ans,8
2024-03-07,Groupe d'âge,30_39,30-39 ans,4
2024-03-07,Groupe d'âge,40_49,40-49 ans,6
2024-03-07,Groupe d'âge,50_59,50-59 ans,9
2024-03-07,Groupe d'âge,60_69,60-69 ans,8
2024-03-07,Groupe d'âge,70_79,70-79 ans,12
2024-03-07,Groupe d'âge,80_89,80-89 ans,10
2024-03-07,Groupe d'âge,90_,90 ans et plus,5
2024-03-07,Groupe d'âge,INC,Inconnu,0
2024-03-07,Groupe d'âge,TOT,Total,68
2024-03-07,Sexe,MASC,Masculin,28
2024-03-07,Sexe,FEM,Féminin,37
2024-03-07,Sexe,INC,Inconnu,3
2024-03-07,Sexe,TOT,Total,68
2024-03-08,Région,RSS01,01 - Bas-Saint-Laurent,8
2024-03-08,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,3
2024-03-08,Région,RSS03,03 - Capitale-Nationale,7
2024-03-08,Région,RSS04,04 - Mauricie et Centre-du-Québec,4
2024-03-08,Région,RSS05,05 - Estrie,2
2024-03-08,Région,RSS06,06 - Montréal,19
2024-03-08,Région,RSS07,07 - Outaouais,2
2024-03-08,Région,RSS08,08 - Abitibi-Témiscamingue,2
2024-03-08,Région,RSS09,09 - Côte-Nord,0
2024-03-08,Région,RSS10,10 - Nord-du-Québec,1
2024-03-08,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,2
2024-03-08,Région,RSS12,12 - Chaudière-Appalaches,6
2024-03-08,Région,RSS13,13 - Laval,3
2024-03-08,Région,RSS14,14 - Lanaudière,7
2024-03-08,Région,RSS15,15 - Laurentides,3
2024-03-08,Région,RSS16,16 - Montérégie,10
2024-03-08,Région,RSS17,17 - Nunavik,0
2024-03-08,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-08,Région,RSS00,Inconnu,1
2024-03-08,Région,RSS98,Hors Québec,0
2024-03-08,Région,RSS99,Ensemble du Québec,80
2024-03-08,Groupe de région,REG01,Montréal et Laval,22
2024-03-08,Groupe de région,REG02,Ceinture de Montréal,13
2024-03-08,Groupe de région,REG03,Autres régions,44
2024-03-08,Groupe de région,REG00,Inconnu,1
2024-03-08,Groupe de région,REG98,Hors Québec,0
2024-03-08,Groupe d'âge,0_9,0-9 ans,3
2024-03-08,Groupe d'âge,10_19,10-19 ans,2
2024-03-08,Groupe d'âge,20_29,20-29 ans,5
2024-03-08,Groupe d'âge,30_39,30-39 ans,7
2024-03-08,Groupe d'âge,40_49,40-49 ans,6
2024-03-08,Groupe d'âge,50_59,50-59 ans,8
2024-03-08,Groupe d'âge,60_69,60-69 ans,16
2024-03-08,Groupe d'âge,70_79,70-79 ans,16
2024-03-08,Groupe d'âge,80_89,80-89 ans,12
2024-03-08,Groupe d'âge,90_,90 ans et plus,5
2024-03-08,Groupe d'âge,INC,Inconnu,0
2024-03-08,Groupe d'âge,TOT,Total,80
2024-03-08,Sexe,MASC,Masculin,31
2024-03-08,Sexe,FEM,Féminin,49
2024-03-08,Sexe,INC,Inconnu,0
2024-03-08,Sexe,TOT,Total,80
2024-03-09,Région,RSS01,01 - Bas-Saint-Laurent,1
2024-03-09,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,4
2024-03-09,Région,RSS03,03 - Capitale-Nationale,3
2024-03-09,Région,RSS04,04 - Mauricie et Centre-du-Québec,0
2024-03-09,Région,RSS05,05 - Estrie,1
2024-03-09,Région,RSS06,06 - Montréal,12
2024-03-09,Région,RSS07,07 - Outaouais,1
2024-03-09,Région,RSS08,08 - Abitibi-Témiscamingue,0
2024-03-09,Région,RSS09,09 - Côte-Nord,0
2024-03-09,Région,RSS10,10 - Nord-du-Québec,3
2024-03-09,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,1
2024-03-09,Région,RSS12,12 - Chaudière-Appalaches,2
2024-03-09,Région,RSS13,13 - Laval,2
2024-03-09,Région,RSS14,14 - Lanaudière,6
2024-03-09,Région,RSS15,15 - Laurentides,5
2024-03-09,Région,RSS16,16 - Montérégie,10
2024-03-09,Région,RSS17,17 - Nunavik,0
2024-03-09,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-09,Région,RSS00,Inconnu,0
2024-03-09,Région,RSS98,Hors Québec,0
2024-03-09,Région,RSS99,Ensemble du Québec,51
2024-03-09,Groupe de région,REG01,Montréal et Laval,14
2024-03-09,Groupe de région,REG02,Ceinture de Montréal,14
2024-03-09,Groupe de région,REG03,Autres régions,23
2024-03-09,Groupe de région,REG00,Inconnu,0
2024-03-09,Groupe de région,REG98,Hors Québec,0
2024-03-09,Groupe d'âge,0_9,0-9 ans,5
2024-03-09,Groupe d'âge,10_19,10-19 ans,3
2024-03-09,Groupe d'âge,20_29,20-29 ans,1
2024-03-09,Groupe d'âge,30_39,30-39 ans,6
2024-03-09,Groupe d'âge,40_49,40-49 ans,4
2024-03-09,Groupe d'âge,50_59,50-59 ans,5
2024-03-09,Groupe d'âge,60_69,60-69 ans,10
2024-03-09,Groupe d'âge,70_79,70-79 ans,9
2024-03-09,Groupe d'âge,80_89,80-89 ans,6
2024-03-09,Groupe d'âge,90_,90 ans et plus,2
2024-03-09,Groupe d'âge,INC,Inconnu,0
2024-03-09,Groupe d'âge,TOT,Total,51
2024-03-09,Sexe,MASC,Masculin,23
2024-03-09,Sexe,FEM,Féminin,28
2024-03-09,Sexe,INC,Inconnu,0
2024-03-09,Sexe,TOT,Total,51
2024-03-10,Région,RSS01,01 - Bas-Saint-Laurent,4
2024-03-10,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,3
2024-03-10,Région,RSS03,03 - Capitale-Nationale,3
2024-03-10,Région,RSS04,04 - Mauricie et Centre-du-Québec,7
2024-03-10,Région,RSS05,05 - Estrie,4
2024-03-10,Région,RSS06,06 - Montréal,10
2024-03-10,Région,RSS07,07 - Outaouais,0
2024-03-10,Région,RSS08,08 - Abitibi-Témiscamingue,0
2024-03-10,Région,RSS09,09 - Côte-Nord,0
2024-03-10,Région,RSS10,10 - Nord-du-Québec,1
2024-03-10,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,1
2024-03-10,Région,RSS12,12 - Chaudière-Appalaches,0
2024-03-10,Région,RSS13,13 - Laval,2
2024-03-10,Région,RSS14,14 - Lanaudière,2
2024-03-10,Région,RSS15,15 - Laurentides,4
2024-03-10,Région,RSS16,16 - Montérégie,18
2024-03-10,Région,RSS17,17 - Nunavik,0
2024-03-10,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0
2024-03-10,Région,RSS00,Inconnu,0
2024-03-10,Région,RSS98,Hors Québec,0
2024-03-10,Région,RSS99,Ensemble du Québec,59
