mu,inc,y
429.963219998134,428.8311453287024,237.0
429.5097097441894,428.37964146002196,267.0
429.05700310700286,427.9289313679328,302.0
428.60509614567854,427.4790111804614,298.0
428.1539849469815,427.0298770527588,269.0
427.70366562506825,426.5815251667518,233.0
427.2541343212801,426.133951731259,199.0
426.8053872038852,425.6871529809432,165.0
426.3574204678218,425.24112517689355,161.0
425.9102303344497,424.7958646056941,204.0
425.46381305129086,424.35136757965665,253.0
425.01816489182255,423.9076304365881,205.0
424.57328215523796,423.46464953920804,164.0
424.1291611661878,423.0224212751491,142.0
423.68579827460655,422.58094205718953,122.0
423.2431898553411,422.140208320925,113.0
422.80133230804046,421.70021652872674,167.0
422.3602220570117,421.26096316508483,169.0
421.9198555508294,420.82244473858736,179.0
421.480229262206,420.3846577821532,135.0
421.04133968772913,419.9475988508202,93.0
420.6031833477042,419.5112645244226,97.0
420.1657567859148,419.0756514039822,102.0
419.7290565694201,418.6407561149681,110.0
419.29307928833623,418.20657530380413,86.0
418.85782155562856,417.77310564066283,81.0
418.42328000694204,417.34034381690435,101.0
417.9894513003637,416.908286546357,75.0
417.5563321162132,416.476930564153,55.0
417.12391915693786,416.04627262812573,95.0
416.69220914685746,415.61630951589905,109.0
416.2611988318889,415.18703802721575,78.0
415.8308849794859,414.75845498312265,73.0
415.4012643783977,414.33055722457357,53.0
414.9723338385018,413.903341614292,52.0
414.5440901906319,413.4768050345592,37.0
414.11653028637375,413.05094438861124,95.0
413.68965099787914,412.62575659924187,80.0
413.263449217677,412.2012386096176,99.0
412.837921858545,411.77738738269545,62.0
412.4130658532936,411.3541999006411,65.0
411.98887815461,410.9316731656436,64.0
411.565355734918,410.50980419886764,60.0
411.1424955861731,410.0885900405701,52.0
410.72029471968517,409.6680277499836,88.0
410.2987501659924,409.2481144054327,85.0
409.87785897470707,408.8288471036358,98.0
409.4576182142673,408.41022295935545,81.0
409.03802497189747,407.992239107145,73.0
408.6190763534149,407.57489269797225,59.0
408.20076948298095,407.1581809017807,93.0
407.7831015030432,406.7421009064419,111.0
407.3660695741668,406.3266499171732,94.0
406.94967087486054,405.9118251570035,131.0
406.5339026014951,405.4976238667732,114.0
406.11876196808066,405.084043303621,97.0
405.70424620608884,404.6710807426134,66.0
405.2903525644085,404.25873347593006,123.0
404.87707830920715,403.84699881239794,119.0
404.46442072368257,403.4358740770258,132.0
404.0523771079354,403.02535661216825,150.0
403.64094477893474,402.6154437767109,170.0
403.23012107030286,402.20613294502255,158.0
402.8199033321766,401.7974215085851,136.0
402.4102889311346,401.3893068745965,177.0
402.0012752500228,400.9817864660872,204.0
401.59285968779943,400.5748577219201,275.0
401.1850396594246,400.16851809679065,286.0
400.777812595746,399.7627650608774,266.0
400.37117594334194,399.3575960996095,268.0
399.96512716442044,398.953008714132,217.0
399.5596637367094,398.5490004204912,284.0
399.1547831532945,398.14556874975096,390.0
398.75048292247635,397.7427112478763,391.0
398.3467605677,397.3404254760826,409.0
397.94361362745815,396.93870901002083,401.0
397.54103965512013,396.5375594397774,417.0
397.1390362187771,396.1369743698742,330.0
396.7376009012022,395.7369514198508,410.0
396.33673129974636,395.33748822286725,424.0
395.93642502612613,394.9385824260535,493.0
395.53667970638287,394.54023169144057,604.0
395.1374929807772,394.14243369409814,525.0
394.73886250365456,393.7451861235313,383.0
394.3407859433283,393.3484866824001,332.0
393.94326098197155,392.9523330874508,413.0
393.5462853155517,392.5567230688175,537.0
393.1498566536594,392.16165436955635,647.0
392.7539727194084,391.7671247465769,641.0
392.3586312493977,391.37313196994364,505.0
391.9638299935672,390.9796738224104,503.0
391.56956671510164,390.5867481002351,418.0
391.1758391903059,390.1943526118994,570.0
390.78264520851667,389.8024851793889,706.0
390.38998257201445,389.4111436367966,711.0
389.9978490959039,389.0203258311376,760.0
389.6062426080283,388.6300296217669,654.0
389.2151609488957,388.2402528807288,631.0
388.82460197156183,387.85099349194206,485.0
388.4345635415104,387.4622493517818,601.0
388.04504353659524,387.07401836884674,630.0
387.6560398469328,386.6862984634936,765.0
387.26755037479535,386.2990875681862,961.0
386.87957303452436,385.9123836271465,879.0
386.49210575250567,385.5261845969362,656.0
386.1051464670446,385.1404884449439,616.0
385.71869312817313,384.7552931501996,679.0
385.3327436976587,384.37059670407325,749.0
384.94729614895016,383.9863971086452,834.0
384.5623484670489,383.60269237763714,819.0
384.17789864836095,383.2194805353647,809.0
383.7939447007235,382.83675961883273,641.0
383.4104846432768,382.45452767424285,623.0
383.0275165063215,382.07278276013676,644.0
382.6450383313356,381.6915229456499,614.0
382.2630481708318,381.3107463103952,783.0
381.88154408828314,380.9304509452777,721.0
381.50052415807954,380.55063495167997,780.0
381.1199864653695,380.17129644111264,581.0
380.7399291060659,379.7924335368443,493.0
380.3603501867375,379.4140443711076,499.0
379.9812478244671,379.0361270874273,566.0
379.6026201469349,378.65867984015495,710.0
379.2244652921818,378.2817007919075,587.0
378.84678140857955,377.9051881178748,624.0
378.46956665481537,377.52914000151213,396.0
378.09281919976934,377.1535546374507,439.0
377.71653722241774,376.7784302291693,478.0
377.3407189118169,376.40376499143895,534.0
376.9653624670072,376.02955714729615,613.0
376.5904660969145,375.6558049307205,628.0
376.21602802032265,375.2825065846555,598.0
375.8420464657737,374.90966036194004,530.0
375.46851967151105,374.5372645248426,421.0
375.095445885444,374.1653173454106,432.0
374.722823365034,373.7938171044225,583.0
374.35065037721233,373.42276209255215,641.0
373.97892519835506,373.0521506095538,689.0
373.60764611420615,372.68198096437845,792.0
373.23681141978483,372.31225147494115,427.0
372.8664194193581,371.94296046870295,350.0
372.4964684264019,371.5741062818561,421.0
372.1269567634644,371.2056872592075,499.0
371.7578827621316,370.8377017551102,411.0
371.3892447629655,370.47014813206624,411.0
371.02104111547965,370.10302476224024,447.0
370.6532701780102,369.7363300251309,376.0
370.28593031767446,369.37006231036503,342.0
369.9190199103873,369.00422001536936,379.0
369.55253734067594,368.6388015457196,453.0
369.18648100165956,368.2738053163048,474.0
368.820849295098,367.90922975039575,556.0
368.4556406312325,367.54507327871397,542.0
368.09085342871003,367.1813343411777,538.0
367.72648611454616,366.81801138527226,491.0
367.3625371241002,366.45510286744684,484.0
366.9990049010257,366.0926072516013,535.0
366.6358878971596,365.73052300990093,641.0
366.2731845725219,365.368848622893,667.0
365.9108933951911,365.0075825781096,597.0
365.5490128413321,364.6467233726289,586.0
365.18754139511486,364.2862695095828,502.0
364.82647754862296,363.9262195012998,525.0
364.46581980180855,363.5665718667442,723.0
364.10556666246606,363.20732513372786,677.0
363.745716646229,362.84847783704754,699.0
363.3862682764132,362.49002851883415,716.0
363.0272200840021,362.1319757294841,511.0
362.6685706076116,361.77431802626234,542.0
362.3103183934884,361.41705397481564,593.0
361.95246199538275,361.06018214672804,707.0
361.5949999744746,360.70370112219825,793.0
361.2379308994137,360.34760948829353,720.0
360.8812533462213,359.99190583918244,766.0
360.524965898254,359.63658877660055,724.0
360.16906714614686,359.2816569090355,662.0
359.813555687775,358.927108852542,740.0
359.4584301282174,358.57294322992675,885.0
359.10368907967006,358.2191586709814,988.0
358.74933116144655,357.86575381294824,1173.0
358.39535499988403,357.51272729912307,1008.0
358.041759228362,357.16007778106723,817.0
357.6885424872057,356.8078039154643,719.0
357.33570342361924,356.45590436726343,922.0
356.98324069170235,356.10437780735083,1112.0
356.63115295239095,355.75322291383054,1291.0
356.279438873413,355.402438371093,1463.0
355.9280971292288,355.0520228703972,1393.0
355.5771264009735,354.70197510928847,1258.0
355.2265253764218,354.3522937921807,1152.0
354.87629274998784,354.0029776300071,1292.0
354.52642722266893,353.65402533998713,1557.0
354.17692750194476,353.30543564551044,1987.0
353.8277923018178,352.95720727730077,1981.0
353.47902034272875,352.6093389710877,2029.0
353.1306103514984,352.26182947005145,1715.0
352.782561061344,351.91467752307653,1642.0
352.43487121178197,351.5678818852175,2164.0
352.0875395486248,351.2214413181646,2673.0
351.74056482394553,350.87535458931234,3360.0
351.3939457959945,350.52962047222536,4038.0
351.04768122920177,350.1842377468711,4325.0
350.70176989411556,349.83920519868843,4704.0
350.35621056737637,349.49452161975205,4404.0
350.01100203170733,349.1501858077245,6582.0
349.6661430758103,348.80619656597264,8282.0
349.32163249439964,348.4625527046155,11399.0
348.9774690881277,348.1192530384287,11793.0
348.6336516635066,347.77629638882354,11646.0
348.29017903295164,347.4336815829156,10582.0
347.94705001470606,347.09140745317563,10504.0
347.60426343282194,346.7494728383608,13446.0
347.2618181170942,346.40787658211775,15472.0
346.91971290304275,346.0666175346123,18775.0
346.5779466318921,345.7256945508998,18683.0
346.23651815053296,345.3851064922055,16993.0
345.8954263114705,345.0448522246443,14798.0
345.5546699727687,344.704930620268,14130.0
345.21424799809415,344.36534055683296,14031.0
344.87415925660923,344.0260809166357,17659.0
344.53440262296135,343.68715058849193,17919.0
344.19497697726246,343.3485484656412,16405.0
343.85588120502774,343.01027344726026,13799.0
343.51711419719504,342.6723244377645,9286.0
343.1786748500457,342.3347003464587,8225.0
342.84056206518886,341.99740008846857,7421.0
342.5027747495002,341.66042258334346,7442.0
342.16531181512255,341.3237667568028,6915.0
341.8281721794907,340.9874315392226,6376.0
341.49135476521946,340.65141586586833,5514.0
341.15485850002943,340.31571867712773,5203.0
340.81868231680164,339.9803389190929,4257.0
340.48282515359335,339.64527554251254,4595.0
340.1472859534921,339.3105275025591,5209.0
339.8120636646295,338.97609376045875,4932.0
